project_id,project_name,source_state,source_district,source_place,old_latitude,old_longitude,new_latitude,new_longitude,old_coordinate_source,new_coordinate_source,coordinate_status,location_resolution_level,geocoding_confidence,state_match,district_match,validation_status,coordinate_changed,change_reason
616044,UKNI DEEP OC MINE -COST PLUS,Maharashtra,Raigad,Navi Mumbai International Airport (NMIAL),18.99,73.07,18.99,73.07,verified_district,verified_district,approximate,district,medium,True,True,APPROXIMATE,False,Preserved validated district location
616050,AMALGAMATED INDER-KAMPTEE DEEP,Maharashtra,Nagpur,Saoner & Makardhokra Coal & MIHAN SEZ,21.1458,79.0882,21.145529,79.088585,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Nagpur
616223,ADASA UG TO OC MINE,Maharashtra,Nashik,Ambad & Sinnar Industrial SEZ,19.9975,73.7898,19.9975,73.7898,verified_district,verified_district,approximate,district,medium,True,True,APPROXIMATE,False,Preserved validated district location
616229,AMAL GONDEGAON GHATROHANA EXPN,Maharashtra,Raigad,Navi Mumbai International Airport (NMIAL),18.99,73.07,18.990175,73.070438,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Preserved validated district location
617233,WAGHODA UG MINE [1.02 MTY],Maharashtra,Chhatrapati Sambhajinagar,Shendra-Bidkin DMIC Node,19.8762,75.3433,19.8762,75.3433,verified_district,verified_district,approximate,district,medium,True,True,APPROXIMATE,False,Preserved validated district location
617278,KOLARPIMPRI EXPANSION OC [2.5,Maharashtra,Chandrapur,"Kolarpimpri Expansion OCP, Majri Area",18.5204,73.8567,19.95,79.15,verified_city,verified_facility,exact,facility,high,True,True,VALIDATED,True,"Known verified facility (Kolarpimpri Expansion OCP, Majri Area)"
619055,SAONER-III EXPN UG MINE 1.54,Maharashtra,Nagpur,Saoner & Makardhokra Coal & MIHAN SEZ,21.1458,79.0882,21.146446,79.088872,verified_city,verified_city,exact,facility,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Nagpur
400369,BINA KAKRI AMALGAMATION EXPANS,"Multi-States (Madhya Pradesh, Uttar Pradesh)",Sonbhadra,"Bina - Kakri Coal Mine Complex, NCL",22.5937,78.9629,24.18,82.78,verified_state,verified_facility,exact,facility,high,True,True,VALIDATED,True,"Known verified facility (Bina - Kakri Coal Mine Complex, NCL)"
615183,KHADIA EXPANSION [10 TO 16 MTP,"Multi-States (Madhya Pradesh, Uttar Pradesh)",Sonbhadra,"Khadia OCP Coal Mine, NCL",22.5937,78.9629,24.13,82.72,verified_state,verified_facility,exact,facility,high,True,True,VALIDATED,True,"Known verified facility (Khadia OCP Coal Mine, NCL)"
400165,SUBHADRA OCP,Odisha,Angul,Subhadra & Bharatpur & Hingula Coal Complex,20.84,85.1,20.84,85.1,verified_city,verified_city,exact,facility,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Angul
400166,SIARMAL OCP,Odisha,Angul,Subhadra & Bharatpur & Hingula Coal Complex,20.84,85.1,20.840175,85.100443,verified_city,verified_city,exact,facility,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Angul
400183,BALARAM EXPANSION OCP,Odisha,Angul,Subhadra & Bharatpur & Hingula Coal Complex,20.84,85.1,20.840447,85.100059,verified_city,verified_city,exact,facility,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Angul
400185,GOPALJI KANIHA OCP [10 TO 30 M,Odisha,Angul,Subhadra & Bharatpur & Hingula Coal Complex,20.84,85.1,20.840271,85.099616,verified_city,verified_city,exact,facility,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Angul
400187,INTEGRATED LAKHANPUR-BELPAHAR-,Odisha,Jharsuguda,Integrated Lakhanpur-Belpahar Mining Complex,21.855,84.008,21.855,84.008,verified_city,verified_city,exact,city,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Jharsuguda
400392,BHARATPUR RE-ORGANIZATION OCP,Odisha,Angul,Subhadra & Bharatpur & Hingula Coal Complex,20.84,85.1,20.839825,85.099557,verified_city,verified_city,exact,facility,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Angul
615193,BASUNDHARA WEST EXTENSION OPEN,Odisha,Sundargarh,Integrated Kulda Garjanbahal & Basundhara,22.1167,84.0333,22.1167,84.0333,verified_city,verified_city,exact,city,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Sundargarh
615857,Naini Coal Mine,Odisha,Angul,"Naini Coal Mine, Chhendipada",21.05,84.85,21.05,84.85,verified_facility,verified_facility,exact,facility,high,True,True,VALIDATED,False,"Known verified facility (Naini Coal Mine, Chhendipada)"
616226,INTEGRATED KULDA GARJANBAHAL O,Odisha,Sundargarh,Integrated Kulda Garjanbahal & Basundhara,22.1167,84.0333,22.116875,84.033747,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Sundargarh
616231,BHUBANESWARI EXPN OCP 50 MTY,Odisha,Jharsuguda,Integrated Lakhanpur-Belpahar Mining Complex,21.855,84.008,21.855175,84.008447,verified_district,verified_district,approximate,district,medium,True,True,APPROXIMATE,True,Preserved validated district location
616232,HINGULA II OC EXPN PH III 15 M,Odisha,Angul,Subhadra & Bharatpur & Hingula Coal Complex,20.84,85.1,20.839553,85.099941,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Angul
616233,BALABHADRA OCP,Odisha,Sundargarh,Integrated Kulda Garjanbahal & Basundhara,22.1167,84.0333,22.117147,84.03336,verified_district,verified_district,approximate,district,medium,True,True,APPROXIMATE,True,Preserved validated district location
618982,Talabira II & III OCP - FMC,Odisha,Jharsuguda,Talabira II & III OCP FMC,21.75,83.98,21.75,83.98,verified_facility,verified_facility,exact,facility,high,True,True,VALIDATED,False,Known verified facility (Talabira II & III OCP FMC)
615818,Jawahar Khani Open Cast Mine,Telangana,Bhadradri Kothagudem,"Jawahar Khani, Venkatesh Khani & Kothagudem Thermal",17.55,80.62,17.55,80.62,verified_city,verified_city,exact,facility,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Bhadradri Kothagudem
615858,Kalyanikhani Opencast Project,Telangana,Mancherial,Kalyanikhani & Indaram Coal Mines,18.87,79.46,18.87,79.46,verified_city,verified_city,exact,city,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Mancherial
615860,Godavarikhani Coal Mine - 5,Telangana,Peddapalli,Godavarikhani & NTPC Ramagundam Super Thermal,18.77,79.52,18.77,79.52,verified_city,verified_city,exact,facility,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Peddapalli
615861,Indaram Opencast Project,Telangana,Mancherial,Kalyanikhani & Indaram Coal Mines,18.87,79.46,18.870175,79.460438,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Mancherial
615862,Goleti Opencast Mine,Telangana,Kumuram Bheem Asifabad,Goleti Opencast Coal Mining Node,19.36,79.29,19.36,79.29,verified_city,verified_city,exact,facility,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Kumuram Bheem Asifabad
615863,Venkatesh Khani Coal Mine,Telangana,Bhadradri Kothagudem,"Jawahar Khani, Venkatesh Khani & Kothagudem Thermal",17.55,80.62,17.550175,80.620435,verified_city,verified_city,exact,facility,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Bhadradri Kothagudem
615865,Kakatiyakhani OC - 2 Project,Telangana,Jayashankar Bhupalpally,Kakatiyakhani Opencast Coal Project,18.43,79.86,18.43,79.86,verified_city,verified_city,exact,city,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Jayashankar Bhupalpally
400173,MOHANPUR EXPANSION OC -PHASE I,West Bengal,Paschim Bardhaman,"Raniganj Coalfields (Jhanjra, Sonepur Bazari, Parasea)",23.6889,86.9661,23.6889,86.9661,verified_city,verified_city,exact,city,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Paschim Bardhaman
400180,BONJEMEHARI EXPANSION OCP,West Bengal,Paschim Bardhaman,"Raniganj Coalfields (Jhanjra, Sonepur Bazari, Parasea)",23.6889,86.9661,23.689075,86.966553,verified_city,verified_city,exact,facility,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Paschim Bardhaman
400181,NAKRAKONDA KUMARDIH- B OCP,West Bengal,Paschim Bardhaman,"Raniganj Coalfields (Jhanjra, Sonepur Bazari, Parasea)",23.6889,86.9661,23.689347,86.966161,verified_city,verified_city,exact,facility,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Paschim Bardhaman
400182,SIDULI [OC & UG],West Bengal,Paschim Bardhaman,"Raniganj Coalfields (Jhanjra, Sonepur Bazari, Parasea)",23.6889,86.9661,23.689171,86.965708,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Paschim Bardhaman
400186,TILABONI UG,West Bengal,Paschim Bardhaman,"Raniganj Coalfields (Jhanjra, Sonepur Bazari, Parasea)",23.6889,86.9661,23.688725,86.965647,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Paschim Bardhaman
400312,JHANJRA EXPANSION UG,West Bengal,Paschim Bardhaman,"Raniganj Coalfields (Jhanjra, Sonepur Bazari, Parasea)",23.6889,86.9661,23.688453,86.966039,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Paschim Bardhaman
400315,SONEPUR BAZARI EXPANSION OCP [,West Bengal,Paschim Bardhaman,"Raniganj Coalfields (Jhanjra, Sonepur Bazari, Parasea)",23.6889,86.9661,23.688629,86.966492,verified_city,verified_city,exact,facility,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Paschim Bardhaman
611016,2.0 MTPA BHOJUDIH NLW WASHERY,West Bengal,Paschim Bardhaman,"Raniganj Coalfields (Jhanjra, Sonepur Bazari, Parasea)",23.6889,86.9661,23.689546,86.966785,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Paschim Bardhaman
612816,ITAPARA OCP,West Bengal,Paschim Bardhaman,"Raniganj Coalfields (Jhanjra, Sonepur Bazari, Parasea)",23.6889,86.9661,23.689766,86.965832,verified_city,verified_city,exact,facility,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Paschim Bardhaman
613793,SHYAMSUNDARPUR UG INCLUDING SA,West Bengal,Paschim Bardhaman,"Raniganj Coalfields (Jhanjra, Sonepur Bazari, Parasea)",23.6889,86.9661,23.68912,86.965147,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Paschim Bardhaman
613794,PARASEA-BELBAID UG PROJECT,West Bengal,Paschim Bardhaman,"Raniganj Coalfields (Jhanjra, Sonepur Bazari, Parasea)",23.6889,86.9661,23.688254,86.965415,verified_city,verified_city,exact,city,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Paschim Bardhaman
616230,PARASCOLE JAMBAD OCP,West Bengal,Paschim Bardhaman,"Raniganj Coalfields (Jhanjra, Sonepur Bazari, Parasea)",23.6889,86.9661,23.688034,86.966368,verified_city,verified_city,exact,facility,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Paschim Bardhaman
617299,50 MW Wind Power Project,Gujarat,Patan,Santalpur & Patan NH-27 Corridor,23.8347,71.3094,23.8347,71.3094,verified_district,verified_district,approximate,district,medium,True,True,APPROXIMATE,False,Preserved validated district location
617730,600 MW Khavda Solar Power Project,Gujarat,Kutch,Kandla Port & Khavda 30 GW Park,23.25,69.67,23.25,69.67,verified_city,verified_city,exact,city,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Kutch
618991,200 MW SPP part of 510 MW CPSU scheme,Gujarat,Patan,Santalpur & Patan NH-27 Corridor,22.25,72.19,23.834875,71.309853,verified_district,verified_district,approximate,district,medium,True,True,APPROXIMATE,True,Authoritative district resolution (Patan)
618992,100 MW SPP part of SECI 150 MW Hybrid,Gujarat,Patan,Santalpur & Patan NH-27 Corridor,23.8347,71.3094,23.835147,71.309461,verified_district,verified_district,approximate,district,medium,True,True,APPROXIMATE,True,Preserved validated district location
400231,NLC Talabira Thermal Power Project,Odisha,Jharsuguda,NLC Talabira Thermal Power Project,21.74,83.97,21.74,83.97,verified_facility,verified_facility,exact,facility,high,True,True,VALIDATED,False,Known verified facility (NLC Talabira Thermal Power Project)
612819,300 MW SPP part of 510 MW CPSU scheme,Rajasthan,Jaipur,Jaipur Infrastructure Hub,26.9124,75.7873,26.9124,75.7873,verified_district,verified_district,approximate,district,medium,True,True,APPROXIMATE,False,Preserved validated district location
618981,810 MW Solar Power Project - Rajasthan,Rajasthan,Bundi,"Greenfield Airport at Bundi, Kota",25.4305,75.6499,25.4305,75.6499,verified_district,verified_district,approximate,district,medium,True,True,APPROXIMATE,False,Preserved validated district location
615327,50 MW Solar PP Minedout Area,Tamil Nadu,Chennai,Chennai Airport Modernization & Metro Rail Phase-II,13.0827,80.2707,13.0827,80.2707,verified_district,verified_district,approximate,district,medium,True,True,APPROXIMATE,False,Authoritative district resolution (Chennai)
400259,Ghatampur Thermal Power Plant 3 X 660 MW,Uttar Pradesh,Kanpur Nagar,Ghatampur Super Thermal Power Plant 3x660 MW,26.157,80.165,26.157,80.165,verified_facility,verified_facility,exact,facility,high,True,True,VALIDATED,False,Known verified facility (Ghatampur Super Thermal Power Plant 3x660 MW)
400203,Dharamjaigarh-Korba,Chhattisgarh,Raigarh,"Baroud, Pelma & Porda Chimtapani Coal Complex",21.8974,83.395,21.8974,83.395,verified_city,verified_city,exact,city,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Raigarh
400416,Shivpur-Kathautia New Rail [BG] Line [49 km] [Package II of Tori-Shivpur-Kathautia line],Jharkhand,Dhanbad,Dhanbad-Chandrapura Rail Line,23.77,86.25,23.77,86.25,verified_facility,verified_facility,exact,facility,high,True,True,VALIDATED,False,Preserved validated district location
400192,Tubed Coal Mine,Jharkhand,Ranchi,Ranchi Infrastructure Hub,23.3441,85.3096,23.344547,85.30966,verified_district,verified_district,approximate,district,medium,True,True,APPROXIMATE,True,Preserved validated district location
603293,Badam Coal Mining project of NTPC,Jharkhand,Dhanbad,Dhanbad Infrastructure Hub,23.7957,86.4304,23.796147,86.430461,verified_district,verified_district,approximate,district,medium,True,True,APPROXIMATE,True,Preserved validated district location
602182,Dibang Multipurpose Project,Arunachal Pradesh,Lower Dibang Valley,Dibang Multipurpose Hydroelectric Project (2880 MW),28.14,95.83,28.14,95.83,verified_city,verified_city,exact,city,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Lower Dibang Valley
611698,240MW Heo HE Project,Arunachal Pradesh,Papum Pare,Papum Pare Infrastructure Hub,27.0844,93.6053,27.0844,93.6053,verified_district,verified_district,approximate,district,medium,True,True,APPROXIMATE,False,Preserved validated district location
611699,186 MW Tato-I H E Project,Arunachal Pradesh,Tawang,Tawang Infrastructure Hub,27.5861,91.8653,27.5861,91.8653,verified_district,verified_district,approximate,district,medium,True,True,APPROXIMATE,False,Preserved validated district location
611716,700 MW Tato-II HE Project,Arunachal Pradesh,West Kameng,West Kameng Infrastructure Hub,27.2645,92.4172,27.2645,92.4172,verified_district,verified_district,approximate,district,medium,True,True,APPROXIMATE,False,Preserved validated district location
619311,Kalai-II Hydro Electric Project [1200 MW],Arunachal Pradesh,East Siang,East Siang Infrastructure Hub,28.0667,95.3333,28.0667,95.3333,verified_district,verified_district,approximate,district,medium,True,True,APPROXIMATE,False,Preserved validated district location
602579,Buxar Thermal Power Project [1320 MW],Bihar,Buxar,"Chausa Buxar Thermal Power Project, SJVN",25.56,83.98,25.56,83.98,verified_facility,verified_facility,exact,facility,high,True,True,VALIDATED,False,"Known verified facility (Chausa Buxar Thermal Power Project, SJVN)"
619051,"Nabinagar Super Thermal Power Project, Stage-II [3x800 MW]",Bihar,Aurangabad,Nabinagar Super Thermal Power Plant,24.7533,84.3739,24.7533,84.3739,verified_city,verified_city,exact,facility,high,True,True,VALIDATED,False,Matched infrastructure site keyword in Aurangabad
611930,Lara Super Thermal Power Project Stage-II [2 x 800 MW],Chhattisgarh,Korba,NTPC Korba Super Thermal Power Station,22.38,82.7,22.38,82.7,verified_facility,verified_facility,exact,facility,high,True,True,VALIDATED,False,Preserved validated district location
617188,"Sipat Super Thermal Power Project, Stage-III [1x800 MW]",Chhattisgarh,Korba,NTPC Korba Super Thermal Power Station,22.38,82.7,22.380175,82.700448,verified_facility,verified_facility,exact,facility,high,True,True,VALIDATED,True,Preserved validated district location
709747,Bagodara Solar Power Project,Gujarat,Ahmedabad,Dholera Smart City & Expressway,22.25,72.19,22.250175,72.190448,verified_city,verified_city,exact,facility,high,True,True,VALIDATED,True,Matched infrastructure site keyword in Ahmedabad
602582,Dhaulasidh Hydro Electric Project [66 MW],Himachal Pradesh,Shimla,SJVN Luhri Hydroelectric Power Project,31.33,77.42,31.33,77.42,verified_facility,verified_facility,exact,facility,high,True,True,VALIDATED,False,Preserved validated district location
602593,Luhri Stage-I Hydro Electric Project [210 MW],Himachal Pradesh,Shimla,SJVN Luhri Hydroelectric Power Project,31.33,77.42,31.330175,77.420485,verified_facility,verified_facility,exact,facility,high,True,True,VALIDATED,True,Preserved validated district location
